0.00000 , 0.00000 
0.03712 , 0.06121 
0.07085 , 0.11711 
0.10140 , 0.17338 
0.11937 , 0.22571 
0.13372 , 0.27662 
0.14678 , 0.32565 
0.15697 , 0.37485 
0.16413 , 0.42709 
0.16928 , 0.47293 
0.17096 , 0.51973 
0.16756 , 0.56946 
0.16757 , 0.61204 
0.16989 , 0.65511 
0.17220 , 0.69751 
0.17372 , 0.73785 
0.17506 , 0.77754 
0.17616 , 0.81566 
0.17651 , 0.85283 
0.17642 , 0.89436 
0.17638 , 0.93237 
0.17702 , 0.96662 
0.17764 , 0.99989 
0.17799 , 1.03212 
0.17783 , 1.06467 
0.18037 , 1.09501 
0.18384 , 1.12442 
0.18642 , 1.15279 
0.18790 , 1.18204 
0.18929 , 1.21019 
0.19042 , 1.23822 
0.19136 , 1.26466 
0.19192 , 1.28978 
0.19227 , 1.31648 
0.19260 , 1.34187 
0.19290 , 1.36837 
0.19320 , 1.39174 
0.19340 , 1.41291 
0.19345 , 1.43621 
0.19334 , 1.45782 
0.19311 , 1.47780 
0.19259 , 1.49842 
0.19186 , 1.51842 
0.19106 , 1.53959 
0.19111 , 1.56119 
0.19135 , 1.57888 
0.19136 , 1.59608 
0.19081 , 1.61510 
0.19044 , 1.63171 
0.19037 , 1.64688 
0.19022 , 1.66094 
0.19077 , 1.67452 
0.19172 , 1.69160 
0.19225 , 1.70547 
0.19266 , 1.72209 
0.19294 , 1.73420 
0.19319 , 1.75045 
0.19341 , 1.76283 
0.19361 , 1.77931 
0.19372 , 1.79019 
0.19362 , 1.80310 
0.19344 , 1.81471 
0.19339 , 1.82614 
0.19345 , 1.83557 
0.19384 , 1.84599 
0.19421 , 1.85396 
0.19440 , 1.86323 
0.19415 , 1.87632 
0.19403 , 1.88536 
0.19403 , 1.89187 
0.19406 , 1.89892 
0.19416 , 1.90486 
0.19408 , 1.91331 
0.19428 , 1.92115 
0.19474 , 1.92862 
0.19550 , 1.93816 
0.19606 , 1.94453 
0.19663 , 1.95086 
0.19718 , 1.95662 
0.19774 , 1.96229 
0.19822 , 1.96739 
0.19867 , 1.97252 
0.19898 , 1.97646 
0.19925 , 1.98148 
0.19941 , 1.98912 
0.19944 , 1.99237 
0.19947 , 1.99527 
0.19950 , 1.99879 
0.19948 , 2.00191 
0.19944 , 2.00533 
0.19936 , 2.00918 
0.19912 , 2.01501 
0.19877 , 2.02308 
0.19848 , 2.03146 
0.19820 , 2.04075 
0.19808 , 2.05067 
0.19816 , 2.06218 
0.19826 , 2.07694 
0.19858 , 2.09369 
0.20037 , 2.11263 
0.20287 , 2.13600 
0.20436 , 2.15786 
0.20510 , 2.18094 
0.20537 , 2.20844 
0.20790 , 2.23982 
0.21249 , 2.27299 
0.22076 , 2.31070 
0.23106 , 2.35211 
0.24821 , 2.40141 
0.26751 , 2.45308 
0.29710 , 2.50628 
0.33145 , 2.56554 
0.37644 , 2.63990 
0.42069 , 2.70658 
0.48494 , 2.78251 
0.54933 , 2.84821 
0.61758 , 2.91449 
0.69265 , 2.97752 
0.77185 , 3.03218 
0.84747 , 3.08528 
0.92352 , 3.13055 
0.99324 , 3.17306 
1.05527 , 3.21261 
1.11006 , 3.24950 
1.15757 , 3.28515 
1.19665 , 3.32330 
1.23095 , 3.36418 
1.26463 , 3.41046 
1.29832 , 3.45822 
1.33375 , 3.51420 
1.37151 , 3.57277 
1.41654 , 3.63372 
1.47921 , 3.69686 
1.54377 , 3.76081 
1.61972 , 3.82234 
1.71222 , 3.88174 
1.80804 , 3.92695 
1.91418 , 3.97022 
2.03204 , 3.99971 
2.15860 , 4.02525 
2.29161 , 4.03873 
2.43123 , 4.04269 
2.56802 , 4.03759 
2.70389 , 4.02877 
2.85093 , 4.00962 
2.99443 , 3.98798 
3.12457 , 3.96373 
3.25203 , 3.93344 
3.37468 , 3.89772 
3.49036 , 3.87159 
3.59450 , 3.84525 
3.69111 , 3.82069 
3.78103 , 3.79870 
3.86138 , 3.77764 
3.93843 , 3.75717 
4.00754 , 3.73935 
4.06968 , 3.72018 
4.12712 , 3.70229 
4.18111 , 3.68549 
4.22935 , 3.67144 
4.27405 , 3.65850 
4.31609 , 3.64717 
4.35549 , 3.63666 
4.39056 , 3.62725 
4.42260 , 3.61719 
4.45373 , 3.60555 
4.47923 , 3.59638 
4.50728 , 3.58649 
4.53053 , 3.57843 
4.55147 , 3.57122 
4.57036 , 3.56468 
4.58667 , 3.55924 
4.60221 , 3.55420 
4.61799 , 3.54903 
4.63209 , 3.54443 
4.64707 , 3.53960 
4.66262 , 3.53456 
4.67349 , 3.53107 
4.68297 , 3.52822 
4.69099 , 3.52609 
4.70175 , 3.52324 
4.70940 , 3.52108 
4.71590 , 3.51937 
4.72121 , 3.51810 
4.72727 , 3.51668 
4.73178 , 3.51557 
4.73612 , 3.51446 
4.73915 , 3.51368 
4.74208 , 3.51294 
4.74610 , 3.51188 
4.74963 , 3.51094 
