0.00000 , 0.00000 
-0.00002 , 0.00000 
-0.00002 , 0.00000 
-0.00002 , 0.00000 
0.00045 , 0.00000 
0.00176 , 0.00000 
0.00361 , 0.00000 
0.00600 , 0.00000 
0.00918 , 0.00000 
0.01313 , 0.00000 
0.01797 , 0.00000 
0.02267 , 0.00000 
0.02750 , 0.00000 
0.03235 , 0.00000 
0.03718 , 0.00000 
0.04190 , 0.00000 
0.04680 , 0.00000 
0.05155 , 0.00000 
0.05628 , 0.00000 
0.06114 , 0.00000 
0.06589 , 0.00000 
0.07060 , 0.00000 
0.07549 , 0.00001 
0.08020 , 0.00001 
0.08495 , 0.00001 
0.08980 , 0.00001 
0.09454 , 0.00001 
0.09925 , 0.00001 
0.10414 , 0.00001 
0.10885 , 0.00001 
0.11359 , 0.00001 
0.11845 , 0.00001 
0.12320 , 0.00001 
0.12792 , 0.00001 
0.13282 , 0.00001 
0.13755 , 0.00001 
0.14231 , 0.00001 
0.14718 , 0.00001 
0.15193 , 0.00001 
0.15665 , 0.00001 
0.16151 , 0.00001 
0.16619 , 0.00001 
0.17094 , 0.00001 
0.17576 , 0.00001 
0.18051 , 0.00001 
0.18518 , 0.00001 
0.19008 , 0.00001 
0.19475 , 0.00001 
0.19950 , 0.00001 
0.20431 , 0.00001 
0.20906 , 0.00001 
0.21373 , 0.00001 
0.21863 , 0.00001 
0.22331 , 0.00001 
0.22806 , 0.00001 
0.23289 , 0.00001 
0.23765 , 0.00001 
0.24234 , 0.00001 
0.24725 , 0.00001 
0.25194 , 0.00001 
0.25664 , 0.00001 
0.26144 , 0.00001 
0.26612 , 0.00001 
0.27076 , 0.00001 
0.27560 , 0.00001 
0.28023 , 0.00001 
0.28492 , 0.00001 
0.28969 , 0.00001 
0.29438 , 0.00001 
0.29901 , 0.00001 
0.30384 , 0.00001 
0.30847 , 0.00000 
0.31316 , 0.00000 
0.31793 , 0.00000 
0.32262 , 0.00000 
0.32726 , 0.00000 
0.33209 , 0.00000 
0.33674 , 0.00000 
0.34144 , 0.00000 
0.34623 , 0.00000 
0.35093 , -0.00000 
0.35558 , -0.00000 
0.36038 , -0.00000 
0.36499 , -0.00000 
0.36963 , -0.00000 
0.37454 , -0.00001 
0.37925 , -0.00001 
0.38408 , -0.00001 
0.38890 , -0.00001 
0.39375 , -0.00001 
0.39842 , -0.00001 
0.40343 , -0.00001 
0.40810 , -0.00001 
0.41296 , -0.00002 
0.41777 , -0.00002 
0.42264 , -0.00002 
0.42732 , -0.00002 
0.43233 , -0.00003 
0.43702 , -0.00003 
0.44188 , -0.00003 
0.44673 , -0.00003 
0.45157 , -0.00004 
0.45632 , -0.00004 
0.46116 , -0.00005 
0.46586 , -0.00005 
0.47052 , -0.00005 
0.47532 , -0.00006 
0.48001 , -0.00006 
0.48466 , -0.00006 
0.48949 , -0.00007 
0.49414 , -0.00007 
0.49882 , -0.00008 
0.50361 , -0.00008 
0.50829 , -0.00009 
0.51294 , -0.00009 
0.51776 , -0.00010 
0.52241 , -0.00010 
0.52709 , -0.00010 
0.53189 , -0.00011 
0.53658 , -0.00011 
0.54124 , -0.00012 
0.54607 , -0.00012 
0.55074 , -0.00013 
0.55544 , -0.00013 
0.56024 , -0.00014 
0.56494 , -0.00015 
0.56961 , -0.00015 
0.57441 , -0.00016 
0.57905 , -0.00016 
0.58373 , -0.00017 
0.58851 , -0.00018 
0.59319 , -0.00018 
0.59783 , -0.00019 
0.60265 , -0.00020 
0.60728 , -0.00020 
0.61196 , -0.00021 
0.61673 , -0.00022 
0.62141 , -0.00022 
0.62604 , -0.00023 
0.63087 , -0.00024 
0.63551 , -0.00025 
0.64019 , -0.00025 
0.64498 , -0.00026 
0.64967 , -0.00027 
0.65432 , -0.00027 
0.65916 , -0.00028 
0.66381 , -0.00029 
0.66836 , -0.00029 
0.67290 , -0.00028 
0.67721 , -0.00028 
0.68134 , -0.00029 
0.68532 , -0.00030 
0.68882 , -0.00031 
0.69186 , -0.00031 
0.69445 , -0.00032 
